"","GC","PGC","OSNs","M/TC"
"Cpa6",0.387447600897932,0.0122288427045058,0.0138227061624563,0.0577973757952766
"Kcnb2",0.497993057520513,0.0637602933207613,0.0580149705698941,0.107065397386428
"Plekhb2",0.169862541143164,0.469558242047663,0.11869618854313,0.298339407912568
"2010300C02Rik",0.253127366375212,0.0709654126024169,0.0490074990398402,0.0787048749757696
"Rpl31",1.69011135549892,1.80303464023258,2.08193346487104,1.43132286019343
"Trak2",0.0974364301334511,0.0919455536136482,0.494631867961712,0.0805970474456699
"Sumo1",0.696713036432789,1.18734375934703,0.311550475554143,0.459265584845988
"Adam23",0.0358298497599816,0.0636605147871241,0.0327954519013139,0.281539237962505
"Rpl37a",2.82707813800751,2.76685961297959,4.19542766862933,2.39682537099108
"Igfbp5",0.218127481106789,0.218912648646946,0.126584944742484,0.771009014952407
"Ptprn",0.771959500325675,0.509226160978716,0.0958040369389082,0.641984027103582
"Resp18",0.123886917197469,0.636825655437167,0.0307253852720405,0.506924475817845
"Asic4",0.0473988650089261,0.210382904089842,0.00363408965370323,0.0159630376648158
"Scg2",1.10289839129894,0.743656265274682,0.176390148715055,2.04930105511793
"Pid1",0.330276589506009,0.0994307746232958,0.0273397245748687,0.248195833017688
"Dner",0.344659617703848,0.40060459430843,0.146277423422128,1.47225852335812
"Itm2c",1.70042664809326,1.26599918773805,0.287952336424027,1.29231227382638
"Ptma",1.5730858717205,2.42435848348507,1.69911761718732,1.0877611694925
"Sag",0.48015391815143,0.34319433550634,0.0196824988650374,0.0783924851209975
"Dbi",1.27696178817828,1.31143322281458,1.51493571733004,1.60988887697485
"Dpp10",0.474345177956695,0.185960604166445,0.054531157420409,0.490713067355236
"Mgat5",0.0678311611517458,0.0565686619992277,0.0197739887210965,0.453525834791359
"Tmem163",0.00891604950010745,0.00547981343619424,0.0102103973160591,0.804354778804531
"Ccnt2",0.625418122713842,0.475109760727188,0.0407884968257262,0.236134517052111
"R3hdm1",1.13361424394581,0.55908564967403,0.11009143017806,0.566302137288385
"Cntn2",0.0366044102253665,0.070253260473218,0.0101809120126052,0.263917563382515
"Adora1",0.021943239620401,0.0414292687491338,0.0205974215150431,0.284364439508393
"Adipor1",0.177444946021569,0.209757793360435,0.31857095804205,0.212580725330655
"B3galt2",0.0913795424400958,0.451968541169446,0.0230430521162204,0.238435158560227
"Mrps14",0.406520112694045,0.745912628296467,0.197942537933292,0.331979223119407
"Cacybp",0.279142266566768,0.575956918557434,0.118025293865592,0.212082309694494
"Dnm3",0.292352925236927,0.759821607063668,0.0721338305068612,0.309710832047802
"Atp1b1",3.11891890556652,2.5159881589757,0.737352286238442,3.19675848494427
"Ildr2",0.406373734963356,0.123132247539945,0.052531821363018,0.105040947159146
"Pbx1",1.15409266436013,0.623101982367752,0.355472316190243,0.512474055144721
"Pfdn2",0.798928488610139,1.08674501648652,1.83127914535073,0.794948040634134
"Tstd1",0.0242829486147266,0.0267926069552612,0.519467135154169,0.0422719538602518
"Rgs7",0.107426135282907,0.501208268883143,0.0171396776625446,0.114483384041402
"Fh1",0.1343611602008,0.346733443733573,0.0407360441286733,0.116476666700024
"Opn3",0.0533476987206247,0.265606061306575,0.0103723342747004,0.0320705634921282
"G0s2",0.160413201507887,0.41697533233222,0.0155563595928408,0.0362568628892187
"Plxna2",0.0452175508655147,0.0416377841850145,0.0079724850439838,0.27212856651384
"Acbd7",0.0670286510100534,0.0681641159970708,1.19502100805632,0.0698103755257369
"Celf2",1.45866645833174,1.03129264059284,0.342535004316736,0.850135715868743
"Atp5c1",0.676124754249233,1.10154009478867,0.298499248602949,0.528498993132044
"Cacnb2",0.0766680046512703,0.569226447171079,0.00916769691945481,0.0646015292021479
"Grin1",0.787917786071248,0.303434345995103,0.0642056494073025,0.635710901859582
"Ptgds",0.903217663568855,0.926272637651006,0.838341434069689,1.06802963860147
"Gpsm1",0.675291910952696,0.285542017122602,0.163799855946723,0.212295445837109
"Rpl7a",0.751298819592505,0.888602426118507,0.893546499967612,0.542241043591004
"Olfm1",0.314083980133479,0.320687073256834,0.241811348402735,2.50467750555564
"1110008P14Rik",0.124936914262579,0.195424447258508,0.244310035931245,0.275929137598753
"Rpl12",0.743429396626405,0.862016015169468,1.39403723584754,0.62931381913125
"Pbx3",0.555480428239712,0.261990797006336,0.124625305814182,0.135670675078716
"Rpl35",1.27525458825095,1.39974239946453,1.68164033036845,1.03209802008993
"Kif5c",0.037100830409006,0.0708676896339286,0.0493286404285776,0.235028069996939
"Rnd3",0.0879410044149561,0.329142872030509,0.0207515957218715,0.0629908542065196
"Cd302",0.0440546126234824,0.0351112221861058,0.0439197752636471,0.379888613167608
"Kcnh7",0.391801683516014,0.196690674914355,0.0304652881067824,0.137189012448225
"Scn3a",0.351030077356468,0.176346397174876,0.0274232471684442,0.130905103504403
"Gad1",1.69826188017211,1.66641255108669,0.650386999813743,0.661503526811931
"Atp5g3",0.883565739034073,1.46413531144309,0.501343081485364,0.842216093142846
"Fam171b",1.38052238664447,0.616257955063893,0.313142574534278,2.02757965424322
"Lrrc55",0.0502232389317975,0.0173425861849119,0.0384566971515627,0.626145169841218
"C1qtnf4",1.84410250325597,0.90645577360494,0.322415671617968,1.35397476300012
"Mapk8ip1",0.337219515765744,0.40086260498192,0.466297890463602,0.26758914458364
"Fjx1",0.459515064371606,0.213519500888099,0.0535132087890388,0.375247455551325
"Slc1a2",0.331614316315931,0.473447806751322,0.482331670513822,0.55993631755725
"Pax6",0.220074888434335,0.541928539775987,0.0493567984360592,0.0575627290319388
"Kcna4",0.222169409662048,0.0447263136197125,0.0106272186190186,0.103151228024279
"Ano3",0.710609203696231,0.0606660735994265,0.0537290050020347,0.119062086112432
"Grem1",0.0296466619570267,0.705406529487959,0.012757185657216,0.023476360891363
"Meis2",2.04351578476361,1.79982921741598,0.440015998696044,0.582504354338802
"Disp2",0.158554185078619,0.263017638800063,0.0336415614827305,0.651304520047343
"Slc20a1",0.0616640089428812,0.128225065167241,0.0371370307335059,0.882285751620887
"Prnp",0.815066281461203,0.764267100846116,0.243171291903616,1.62035049808742
"Chgb",0.617681150631069,0.710451862194818,0.0654549593004895,2.18446900774022
"Plcb1",0.501043311637745,0.34940929940573,0.133931788336762,0.11548885928355
"Snap25",1.81303418687927,1.79122833215652,0.767796193350853,1.75744747719019
"Insm1",0.0468715899439884,0.239322878402098,0.0283148445679597,0.0196073242348068
"Cst3",2.6284405039995,2.83709654092079,2.52981332042623,3.53793900254763
"Pdrg1",0.12325327015384,0.171065055649044,0.236415268544369,0.157061384139417
"Necab3",0.265143558425151,0.107810793989821,0.0697965553204896,0.0540030542145616
"Dynlrb1",0.852595220538737,1.40694106672259,0.910133427894048,0.687172172557104
"Map1lc3a",0.838598435348156,1.43893311586639,0.551279683939534,0.810286085945726
"Rbm39",1.10369218949352,1.31787672312399,0.194270492050147,0.588202554479661
"Snhg11",2.22317533000242,2.37878110513204,0.172119332100552,1.26266834493061
"Slc32a1",0.911522522385222,0.887778814516253,0.117047974294131,0.148015549618055
"Ptprt",0.0564117568379602,0.121722258135789,0.0536772904071993,0.545515546076364
"Slc12a5",0.575349317172965,0.462611942403722,0.082777084840766,1.25126471208561
"Tshz2",0.0845996072764584,0.220265116818831,0.72836535812253,0.590566135876118
"Cbln4",0.00645734311774957,0.0113068784602575,0.00213408117786127,0.453322070398552
"Gnas",1.11351830808548,1.75106218431593,0.454182731635442,1.07999610354628
"Rps21",1.76598144999464,1.95943781072358,2.76587687287179,1.51548571954807
"Syp",0.718276873555702,0.525496417320651,0.122056233682317,1.83132376813911
"Pgrmc1",1.11941668918811,1.05376354933963,0.181902943660573,0.780204142937359
"Rpl39",1.98594200835573,2.17516084399626,3.81006724300218,1.82350723734287
"Ndufa1",0.975695557031322,1.27205055131061,1.62030450700748,0.926327838886308
"Gria3",0.645357916361756,0.0630381603379569,0.0737912128148166,0.110497050607436
"Slitrk4",0.371437089446632,0.228958666201854,0.0380734223756257,0.0836750863149985
"Gabra3",0.117013361310068,0.113641798813469,0.028043357277629,0.514309966893027
"L1cam",0.0217876491940095,0.0488955745985024,0.00579265968753332,0.394557251316839
"Rpl10",1.18938161757635,1.42483355489387,1.90782578779743,0.983111331247952
"Atp6ap1",0.569662103248087,0.601083386365647,0.127048082561007,1.26391155511383
"Vbp1",0.376634146154362,0.700856368253534,0.0783606684581498,0.255488154965895
"Il1rapl1",0.953275321375579,0.439255272806627,0.0438553045697497,0.11408549312022
"Ogt",1.13575595728215,1.25649885678178,0.0775300904675622,0.430278054490948
"Rps4x",1.20240671235489,1.44089442737274,1.5887113390585,1.00625902726831
"Rpl36a",1.29469850073013,1.25681479896609,1.87187843991332,1.0406025339656
"Bex1",0.379199107798103,0.79730614901491,0.106939286597033,0.22308153129455
"Morf4l2",0.564604177551155,0.987538533478195,0.183175925464509,0.424712791145
"Dcx",0.6111775676067,0.544021115291934,0.10510698914709,0.173838128001344
"Tmsb4x",2.51463216330476,2.63542862504718,4.17827285084958,2.55335731991776
"Crh",0.0110271682261459,0.0282102227469643,0.00948804868551931,0.354342066936864
"Nceh1",0.154899960860612,0.143106105316583,0.0316630924567197,0.554609856303483
"Tnik",0.743108914808979,0.577709341780094,0.0963526274253218,0.240376056994017
"Ttc14",0.919834274961927,0.927061591033677,0.0601386989936029,0.447581445025326
"Gm11549",0.0486567396057078,0.295591347494369,0.00448821407848021,0.00429211371817465
"Pcdh10",0.622298103881333,0.437593318096013,0.10545432051898,0.442983335519577
"Ndufc1",0.885134691060731,1.40849553926968,0.669145888213788,0.779693524252156
"Lhfp",0.054493247463238,0.0581291004752176,0.0606580545043613,0.800989065008003
"Stoml3",0.042736430752579,0.0441651268662677,0.748526261016064,0.0412931040369436
"Dclk1",1.16594073956831,0.635212919015055,0.274791803076257,0.790224501748384
"Pfn2",0.663509090361877,1.27747471733885,0.317361448498897,0.930339487933047
"Serpini1",1.02109607270214,0.36344208981556,0.138582806045443,1.0889228198157
"Fstl5",0.148993355101749,0.325272368975231,0.0522759719754257,1.17962926551463
"Gria2",2.38477142122956,1.80967262090945,0.301898027355166,1.35711476961764
"Gucy1a3",0.19616177478399,0.700316233044555,0.0425074523823546,0.0765823313344745
"Rps3a1",1.43991931461991,1.65888729491,1.57203479353832,1.12270256517119
"Npr1",0.00417829608486855,0.00679173078625652,0.00664299509522127,0.391613336185848
"S100a13",0.11402351914138,0.118014847322315,0.300778286839046,0.186984396387248
"S100a5",1.16040951087116,1.09618703851746,4.62504745458964,1.41598870894623
"Riiad1",0.0390828157265187,0.0621431268896365,0.50956808304382,0.0381934450934744
"Man1a2",0.116116712593022,0.171063553033534,0.0178759024091029,0.48324321215781
"Igsf3",0.404239386700371,0.128394327817481,0.0230697693276934,0.18353682334177
"Atp1a1",1.1380828538705,0.309923471630818,0.183366366812384,0.830201855423589
"Syt6",0.437769146390904,0.0943722260078874,0.0398010142707115,0.0542704399337787
