"","GC","PGC","OSNs","M/TC"
"Cpa6",0.97874929286751,0.169929935286451,0.241723630130173,0.384500338723572
"Kcnb2",1.08869109162637,0.385412307332992,0.49104897394485,0.52497737660225
"Cox5b",1.48807811012148,1.26841354376341,1.7959952775467,1.55020893154474
"Resp18",0.575079464070916,1.09322731642787,0.358786303314314,1.08725244211738
"Serpine2",1.17872858019898,1.29594018812398,1.01090889476663,0.953225624664918
"Dner",0.932191184590686,0.915126722287886,0.781307453037054,1.55242564655704
"Itm2c",1.50555587849188,1.29472731238573,1.06541061434092,1.51203348527543
"Tmem163",0.155744952670365,0.113899886836783,0.208682940169453,1.30452803745344
"R3hdm1",1.43264625304335,1.04504857506331,0.670700715007037,1.13999955959612
"B3galt2",0.497158669513785,0.95968284919128,0.304241796424336,0.769455516892871
"Dnm3",0.863212964296788,1.15900228512532,0.551198476194845,0.874693628229226
"Atp1b1",1.25204123802993,1.15361926540535,1.55871071149506,1.55117112692122
"Pbx1",1.43868857214907,1.08424926384367,1.16747765753292,1.10149054869898
"Pfdn2",1.3026256535063,1.27015519382345,1.84517853758806,1.31285742868157
"Tstd1",0.2590380307155,0.250101713038128,1.39068271533323,0.334238330349664
"Rgs7",0.539135890761381,1.00145570742624,0.263067637943206,0.540806921649746
"Opn3",0.381243299495074,0.765660265895868,0.207598751523546,0.287008852897918
"Acbd7",0.429242577141049,0.399052903221508,1.81909881701143,0.433503846347721
"Celf2",1.48334754170475,1.25747897710647,1.15200344981156,1.33562074574083
"Cacnb2",0.456042577633504,1.0507865647201,0.194030500857594,0.405523890782087
"Gpsm1",1.21850676183527,0.790344074931473,0.815450605053912,0.735373313051233
"Olfm1",0.892904230279609,0.831046865380363,0.997191767801868,1.56729493511107
"Gad1",1.5046244440526,1.29646884380292,1.49670636758784,1.22452623076945
"Lrrc55",0.370993892884896,0.20169550684271,0.403347428953007,1.18858649472386
"C1qtnf4",1.50928842786439,1.22178403150135,1.11909157216416,1.52800259385902
"Ano3",1.24606208294195,0.376247924396159,0.475893712702972,0.552808459837979
"Grem1",0.28415393832187,1.13193975233094,0.231396199499624,0.24500069582333
"Meis2",1.49918111200583,1.28583157065781,1.27066562640035,1.16376268440604
"Slc20a1",0.410724922467181,0.54374227088196,0.400212366506656,1.34969795047107
"Chgb",1.18494891677051,1.13652268734901,0.520661624015791,1.61326636425414
"Snhg11",1.46689448756653,1.18737636383178,0.828124886383705,1.49455662610333
"Tshz2",0.481198686537541,0.699765318523815,1.57351964649552,1.16619025309624
"Cbln4",0.132914528720172,0.163010626451218,0.096302716683521,1.03614116645066
"Gria3",1.20347464489957,0.382791024802362,0.554644673569876,0.536869108110694
"L1cam",0.243712708335669,0.338017513388976,0.154024286597026,0.971047499493625
"Il1rapl1",1.37823808331408,0.949374537377448,0.423353498495201,0.537852691300938
"Tmsb4x",1.40940161919661,1.13534491916111,0.947469444710897,1.5619023683357
"Crh",0.173133168222372,0.255519475090984,0.197441752325151,0.920353156635918
"Gm11549",0.363155750803322,0.801977759688226,0.133491718889613,0.106155704285569
"Lhfp",0.386081090514913,0.36750130869995,0.505878882816332,1.30889618410742
"Stoml3",0.342985634017841,0.322255720261858,1.57797835134675,0.328134533546781
"Dclk1",1.44157943953523,1.09307337071214,1.04914246398927,1.30480681901932
"Fstl5",0.630135475104032,0.838284404710835,0.463084400989803,1.47454346718661
"Gria2",1.43239120214116,1.28433461360726,1.08757432987854,1.52535369549704
"Gucy1a3",0.718088022237073,1.12531785334605,0.419379265083598,0.445962885269052
"Npr1",0.106699477076134,0.125439213434041,0.166079911278567,0.968479580676449
"S100a5",1.44210246431326,1.27215616249545,0.965127435069544,1.54537693450459
"Riiad1",0.326583567700535,0.381586650202607,1.3808306933896,0.319506322758698
"Atp1a1",1.43658131463397,0.81955111648772,0.863242163372106,1.32635798963174
"Syt6",1.03070384666489,0.468319002216879,0.407821839260262,0.378562722948046
"Kcna2",0.372334665749557,0.457844315924529,0.396161664173729,1.37771385274785
"Pde5a",0.425054750665082,0.797303887251424,0.331268884199949,0.187126811785837
"Penk",1.16219964548014,0.491287214075991,0.542906805698505,0.443682276110948
"Cnr1",0.300895987119865,0.86759762851822,0.232612570274007,0.30050762277776
"1110017D15Rik",0.372656570686983,0.350732393035256,1.56562627611187,0.403450856037254
"Enho",0.725919920788421,1.1505009951501,0.814264522975381,0.889137382103875
"Whrn",0.360023287512211,0.784525186095011,0.304877961725746,0.281053715236881
"Atp6v1g1",1.23059426686342,1.2982357865324,1.41187857173927,1.08608326214463
"Ptprd",0.575206722298245,0.786947839999201,0.36187781098868,1.52121350546882
"Nfib",0.93568143813708,1.23154334531697,0.55863590750686,0.551274308223955
"Marcksl1",1.1722620992516,1.29095767863591,0.779786542118313,0.858822393563065
"Sdc3",0.329994722380405,0.305252841969751,0.470000491456574,1.22465422830973
"Nppa",0.57157560236954,1.277970791066,0.423479719273521,0.422223403787347
"Fam213b",0.704056723923792,0.759596640588626,1.83204685524597,0.763780204506637
"Sema3c",1.11623186106557,0.381939541849621,0.468608327572838,0.439844148219892
"Reln",0.354869580977198,0.770800325913032,0.517430946075847,1.59934711931752
"Tomm7",1.35138933147494,1.28389091173817,1.86506273356626,1.31790617789063
"Jakmip1",0.64190685012934,0.57308486584708,1.54147210163615,0.577497091573068
"Pcdh7",1.10147045984162,1.26543493374163,0.59373621216486,1.17435557723976
"Shisa3",0.159874240462631,0.139563386831552,0.219943088729972,1.06141124754037
"Epha5",1.48832625372759,0.632988490083667,0.746191445365595,1.47072803646977
"Spp1",0.269442284201542,0.254375349700282,0.272867463285762,1.48924531483442
"Atp5k",1.49333938743227,1.27436085764476,1.70121986061831,1.5453846210853
"Ttc28",0.532809747848232,0.894252922058619,0.383483920504225,0.511309359068393
"Cox6a1",1.49712414872542,1.26410727240382,1.7886109452204,1.58007834783123
"Auts2",1.3872084773513,1.19742617271334,0.595413062216333,0.845063264524409
"Nptx2",0.467806648547893,0.173498270693284,0.272577935736899,1.16504857799979
"Atp5j2",1.4846022630706,1.26324029994422,1.79915725683692,1.55454309641279
"Nxph1",0.873449317826334,1.28858768455171,0.354358811019786,0.442615236504768
"Thsd7a",0.369738563632867,0.295622277278822,0.346786421530392,1.4369952819713
"Cttnbp2",1.24306333608868,0.870584316651979,0.485493288409677,0.826794474921602
"Tmem176b",0.621710036989772,0.97804965538596,0.452765221204741,0.546057772004879
"Pde1c",0.514559584768899,1.07360203912515,0.547470590222495,0.27373915185368
"Nap1l5",1.27076876800012,1.2869834841547,0.86392394279294,1.04708290164945
"Ndnf",0.467290681815775,0.443579389521193,0.381374967959916,1.42309759275431
"Lrrtm1",0.158789014645472,0.114433415248844,0.125427302846585,0.877989220213602
"Mgll",0.724854476279444,1.08219240961059,0.727138626548927,0.623183501166421
"Trh",0.608530980303185,1.13800342816335,0.338457660526186,0.3809114759591
"Magi1",0.841625143454045,1.13111061560728,0.466748617939611,0.677453465789205
"Tspan9",0.287019715078413,0.371171930371609,0.304546580520792,1.10601640402637
"Cdkn1b",0.740894237872363,1.11790952300537,0.409683560011246,0.538199310606264
"Apold1",0.609126973126627,1.18163651168142,0.227580892138014,0.28394299603483
"Grin2b",1.5089704512705,1.1721577521758,0.688073910383302,0.850856513574291
"Ptpro",1.22539719618868,0.849620643136212,0.616118111609094,0.617311972066638
"Ndufa3",1.47566007819299,1.28980965174102,1.82728740325404,1.53462825024685
"Atp1a3",1.50908166155061,1.30106013644042,0.948863262133578,1.62349778126263
"Aplp1",1.46756196980881,1.16520937528885,0.922120403260921,1.45717401544282
"Cox6b1",1.4998109155881,1.2154827928481,1.71033914150795,1.57811560202727
"Chst8",0.0959171092667354,0.126890648715393,0.160762322141278,0.847988877836491
